Address,Latitude,Longitude,CorrectValue
京都府 京都市中京区 三本木町,35.0168803,135.7608354,1
京都府 京都市中京区 下黒門町,35.0055145,135.7496922,1
京都府 京都市中京区 十文字町,35.0057147,135.7639437,1
京都府 京都市中京区 神泉苑町,35.0105084,135.7471145,1
京都府 京都市中京区 大恩寺町,35.0135917,135.7572024,1
京都府 京都市中京区 橘柳町,35.0142556,135.7678988,1
京都府 京都市中京区 土橋町,35.0129084,135.752189,1
京都府 京都市中京区 常盤木町,35.0140028,135.7674877,1
京都府 京都市中京区 七町目,35.016833,135.7522555,1
京都府 京都市中京区 西革堂町,35.0149555,135.7686126,1
京都府 京都市中京区 西ノ京笠殿町,35.0143771,135.7342517,1
京都府 京都市中京区 西ノ京三条坊町,35.0088359,135.7308327,1
京都府 京都市中京区 西ノ京中保町,35.021407,135.7310156,1
京都府 京都市中京区 西ノ京日扇町,35.0187822,135.7307269,1
京都府 京都市中京区 西ノ京南上合町,35.0143576,135.7311547,1
京都府 京都市中京区 塗師屋町,35.0117391,135.76023,1
京都府 京都市中京区 東生洲町,35.012714,135.7707236,1
京都府 京都市中京区 毘沙門町,35.0164942,135.7665211,1
京都府 京都市中京区 古西町,35.0055341,135.7553723,1
京都府 京都市中京区 松浦町,35.0042591,135.751006,1
京都府 京都市中京区 壬生天池町,35.0067308,135.7398542,1
京都府 京都市中京区 壬生西土居ノ内町,35.0030892,135.7336576,1
京都府 京都市中京区 壬生森前町,35.0020478,135.737685,1
京都府 京都市中京区 門前町,35.0109556,135.7476922,1
京都府 京都市中京区 柳水町,35.0080783,135.7553055,1
京都府 京都市東山区 粟田口三条坊町,35.0080728,135.782156,1
京都府 京都市東山区 今熊野北日吉町,34.9894525,135.7788952,1
京都府 京都市東山区 梅宮町,35.0083533,135.7805089,1
京都府 京都市東山区 上池田町,34.9862555,135.7711154,1
京都府 京都市東山区 北御門町,34.9980015,135.7714792,1
京都府 京都市東山区 鞘町,34.9913475,135.7689069,1
京都府 京都市東山区 上人町,34.9949685,135.7688072,1
京都府 京都市東山区 泉涌寺五葉ノ辻町,34.9822254,135.7716542,1
京都府 京都市東山区 茶屋町,34.991855,135.771107,1
京都府 京都市東山区 西之町,35.0064701,135.7729513,1
京都府 京都市東山区 東小物座町,35.0076479,135.7905997,1
京都府 京都市東山区 古川町,35.0082616,135.7789313,1
京都府 京都市東山区 三盛町,34.9966239,135.773043,1
京都府 京都市東山区 八坂上町,34.9982738,135.7796174,1
京都府 京都市東山区 鷲尾町,35.0020178,135.78097,1
京都府 京都市下京区 和泉町,34.9946129,135.7609385,1
京都府 京都市下京区 梅小路石橋町,34.9863491,135.735413,1
京都府 京都市下京区 恵美須屋町,34.9997763,135.7647576,1
京都府 京都市下京区 鍵屋町,34.9949581,135.758959,1
京都府 京都市下京区 上三之宮町,34.9908078,135.7661741,1
京都府 京都市下京区 唐物町,34.9930103,135.7636299,1
京都府 京都市下京区 喜吉町,35.0012928,135.7529503,1
京都府 京都市下京区 五条烏丸町,34.9983792,135.7596386,1
京都府 京都市下京区 三軒替地町,34.9872412,135.7513838,1
京都府 京都市下京区 志水町,34.9862718,135.7514366,1
京都府 京都市下京区 珠数屋町,34.9916048,135.7536253,1
京都府 京都市下京区 朱雀堂ノ口町,34.990049,135.7419013,1
京都府 京都市下京区 太子山町,35.0008678,135.753653,1
京都府 京都市下京区 立売中之町,35.0035843,135.7633688,1
京都府 京都市下京区 中堂寺北町,34.9969261,135.7403848,1
京都府 京都市下京区 葛籠屋町,34.9997013,135.7628022,1
京都府 京都市下京区 富田町,34.9929825,135.7610718,1
京都府 京都市下京区 西綾小路西半町,35.0024899,135.7526281,1
京都府 京都市下京区 西七条名倉町,34.9914152,135.7300579,1
京都府 京都市下京区 西新屋敷太夫町,34.9919461,135.7443511,1
京都府 京都市下京区 鶏鉾町,35.003026,135.7578082,1
京都府 京都市下京区 東油小路町,34.9862553,135.7541836,1
京都府 京都市下京区 毘沙門町,34.9958378,135.7558695,1
京都府 京都市下京区 弁財天町,34.9983514,135.7590914,1
京都府 京都市下京区 丸屋町,35.0020011,135.7663241,1
京都府 京都市下京区 本塩竈町,34.994724,135.7645909,1
京都府 京都市下京区 横諏訪町,34.9954878,135.7584832,1
京都府 京都市南区 上鳥羽鴨田,34.9631933,135.7459147,1
京都府 京都市南区 上鳥羽奈須野町,34.9559356,135.7440896,1
京都府 京都市南区 上鳥羽藁田,34.9640072,135.7497366,1
京都府 京都市南区 唐橋西寺町,34.9804442,135.7376545,1
京都府 京都市南区 吉祥院観音堂町,34.9674785,135.7317883,1
京都府 京都市南区 吉祥院這登中町,34.9713558,135.7289414,1
京都府 京都市南区 吉祥院石原堂ノ後町,34.967559,135.728933,1
京都府 京都市南区 吉祥院嶋西浦,34.9551771,135.7312102,1
京都府 京都市南区 久世川原町,34.9634426,135.7201753,1
京都府 京都市南区 西九条北ノ内町,34.9847526,135.7544557,1
京都府 京都市南区 西九条森本町,34.972423,135.7493923,1
京都府 京都市南区 東九条中殿田町,34.9815808,135.7576499,1
京都府 京都市南区 東九条南松ノ木町,34.976412,135.7648659,1
京都府 京都市右京区 太秦上刑部町,35.0125686,135.7149451,1
京都府 京都市右京区 太秦土本町,35.0085884,135.704524,1
京都府 京都市右京区 太秦門田町,35.0094911,135.7119177,1
京都府 京都市右京区 宇多野北ノ院町,35.0308197,135.7120671,1
京都府 京都市右京区 梅ケ畑中田町,35.0377691,135.6913299,1
京都府 京都市右京区 梅津坂本町,35.0073274,135.6999911,1
京都府 京都市右京区 御室竪町,35.0254008,135.7160808,1
京都府 京都市右京区 京北上中町,35.2023747,135.6368921,1
京都府 京都市右京区 京北細野町,35.1261168,135.6240833,1
京都府 京都市右京区 西院巽町,35.0035196,135.7294358,1
京都府 京都市右京区 西院矢掛町,34.9998894,135.7293997,1
京都府 京都市右京区 嵯峨中山町,35.0147295,135.6849253,1
京都府 京都市右京区 嵯峨越畑筋違,35.0851465,135.6097132,1
京都府 京都市右京区 嵯峨天龍寺車道町,35.0174819,135.6803754,1
京都府 京都市右京区 嵯峨野神ノ木町,35.0152684,135.6949774,1
京都府 京都市右京区 嵯峨水尾武蔵嶋町,35.0449137,135.6246339,1
京都府 京都市右京区 鳴滝音戸山町,35.0270256,135.702943,1
京都府 京都市右京区 西京極下沢町,34.9871182,135.7256944,1
京都府 京都市右京区 西京極浜ノ本町,34.994198,135.7118762,1
京都府 京都市右京区 花園岡ノ本町,35.0234315,135.7158086,1
京都府 京都市右京区 山ノ内北ノ口町,35.0091189,135.720317,1
京都府 京都市伏見区 石田西ノ坪,34.9384693,135.8010034,1
京都府 京都市伏見区 小栗栖森本町,34.944116,135.800223,1
京都府 京都市伏見区 銀座町,34.9369433,135.764365,1
京都府 京都市伏見区 下鳥羽但馬町,34.9316937,135.7510717,1
京都府 京都市伏見区 醍醐赤間南裏町,34.9530214,135.8217654,1
京都府 京都市伏見区 醍醐御霊ケ下町,34.9478327,135.8126218,1
京都府 京都市伏見区 醍醐山ケ鼻,34.9622983,135.8225875,1
京都府 京都市伏見区 樽屋町,34.9410261,135.7577713,1
京都府 京都市伏見区 西鍵屋町,34.9433427,135.7606683,1
京都府 京都市伏見区 東柳町,34.9287358,135.7605542,1
京都府 京都市伏見区 深草稲荷中之町,34.9686518,135.7709737,1
京都府 京都市伏見区 深草下高松町,34.9729707,135.7678323,1
京都府 京都市伏見区 深草西出町,34.960322,135.7726177,1
京都府 京都市伏見区 深草大亀谷五郎太町,34.9415683,135.7762057,1
京都府 京都市伏見区 向島清水町,34.9200539,135.7879101,1
京都府 京都市伏見区 桃山羽柴長吉東町,34.9357658,135.7675313,1
京都府 京都市伏見区 桃山町西尾,34.9344166,135.7923041,1
京都府 京都市伏見区 横大路中ノ庄町,34.9275525,135.735623,1
京都府 京都市伏見区 両替町,34.9375747,135.7641167,1
京都府 京都市山科区 大宅御供田町,34.9689753,135.8144718,1
京都府 京都市山科区 小野葛篭尻町,34.9619231,135.8141912,1
京都府 京都市山科区 勧修寺東北出町,34.9623313,135.8092446,1
京都府 京都市山科区 四ノ宮岩久保町,34.9920701,135.8253762,1
京都府 京都市山科区 椥辻平田町,34.9684003,135.8127803,1
京都府 京都市山科区 髭茶屋屋敷町,34.9909065,135.8365199,1
京都府 京都市西京区 嵐山谷ケ辻子町,35.0057775,135.6830034,1
京都府 京都市西京区 大原野上里紅葉町,34.9496215,135.6891416,1
京都府 京都市西京区 樫原平田町,34.9727777,135.6927807,1
京都府 京都市西京区 桂上野北町,34.9970672,135.7015466,1
京都府 京都市西京区 御陵鴫谷,34.9752053,135.6864368,1
京都府 京都市西京区 山田四ノ坪町,34.9861126,135.6913809,1
京都府 福知山市 三和町大原,35.2455977,135.2929291,1
京都府 舞鶴市 今田,35.4227611,135.3406941,1
京都府 舞鶴市 河原,35.4558859,135.2296394,1
京都府 舞鶴市 西神崎,35.5122566,135.2965246,1
京都府 舞鶴市 油江,35.5045186,135.2942721,1
京都府 綾部市 新宮町,35.2969137,135.2581649,1
京都府 綾部市 和木町,35.2790548,135.290546,1
京都府 宮津市 小寺,35.5397157,135.2393104,1
京都府 亀岡市 宇津根町,35.0221907,135.5694402,1
京都府 亀岡市 西つつじケ丘霧島台,34.9990873,135.5865301,1
京都府 八幡市 川口萩原,34.8756309,135.7206001,1
京都府 京丹後市 丹後町鞍内,35.7286196,135.1613989,1
京都府 南丹市 園部町瓜生野,35.1239224,135.4688838,1
京都府 南丹市 美山町下吉田,35.264476,135.56015,1
京都府 船井郡京丹波町 仏主,35.3231519,135.4559208,1
